,date,title,source,contents,link
922,2시간 전,"日자민당, 증세 외 방위비 확보 제언안 초안 작성",파이낸셜뉴스언론사 선정,"정부는 지난해 겨울 '2024년 이후 적절한 시기'에 법인세 증세 등으로 방위비 증액분을 충당한다는 방침을 정한 바 있다. 제언안은 '2025년 이후의 적절한 시기로 하는 유연한 판단도 가능하게 하려면, 세제 조치 이외의...",http://www.fnnews.com/news/202306072333287011
923,7시간 전,"[날씨] 10년 빨라진 북극 해빙 소멸...""2030년 9월 사라져""",YTN언론사 선정,"겨울이면 온 바다가 얼어붙고, 여름엔 녹아 물에 둥둥 떠 있는 얼음조각이 됩니다. 북극이 지구 온난화 영향을 가장 크게 받으면서 매년 면적이 줄고 있는데, 2040년 여름에는 얼음이 완전히 소멸할 것으로 전망됐습니다....",https://www.ytn.co.kr/_ln/0108_202306080127145416
924,1일 전,"'52㎐ 고래' 여의도 등장?…방탄소년단, 10주년 페스타 '스토리텔링' 관심",뉴시스,"""또 겨울이 와도 / 누가 날 막아도 걸어가 / 위 아 위 아 포에버 불릿프루프(예 위 갓 투 헤븐)(We are we are forever bulletproof(Yeah we got to heaven)) / 다신 멈추지 않을래 / 여기 우리가 함께이기에""('위 아 불릿프루프 : 더...",http://www.newsis.com/view/?id=NISX20230607_0002329347&cID=10601&pID=10600
925,16시간 전,"한국인이 가장 사랑한 자연주의 피아니스트 조지 윈스턴, 별세",뉴스1,"윈스턴은 1980년대 초에 미국에서 플래티넘 인증을 받은 '가을'(Autumn) '봄으로 가는 겨울'(Winter Into Spring) 그리고 '12월'(December)이라는 트리오 음반으로 유명해졌다. 그의 음악에는 클래식, 재즈, 포크, 앰비언트...",https://www.news1.kr/articles/5070014
926,2시간 전,한국산악회의 힘! 회원 모금으로 수락산장 살린다,월간 산언론사 선정,"겨울철에는 수락산장 아래에 있는 금류폭포와 은류폭포에서 빙벽 훈련을 할 수도 있고, 다른 계절에는 수락산 정상 인근 바위에서 암벽훈련도 할 수 있어요. 등산학교 훈련지로 제격이죠. 야간산행, 산장음악회 등 다양한...",http://san.chosun.com/news/articleView.html?idxno=22700
927,6시간 전,"조지 윈스턴 별세...“사계절은 나의 영감, 난 그걸 담는 사서였을 뿐”",조선일보언론사 선정,"1972년 첫 앨범을 냈고 1980년 ‘가을(Autumn)’과 1982년 ‘겨울에서 봄으로(Winter to Spring)가 각각 100만장 이상, 같은 해 ‘디셈버(December)’가 300만장 이상 팔리는 등 ‘플래티넘’ 앨범을 연달아 냈다. 16개 음반을 1500만장...",https://www.chosun.com/culture-life/culture_general/2023/06/08/2PVA52MEXRHIVK6324T63RIRNA/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
928,10시간 전,"'곰의 탈 쓴 여우' 양의지 ""올해 통산 50도루 채우겠다""",연합뉴스,이승엽 두산 감독이 지난 겨울 지휘봉을 잡은 뒤 구단 프런트에 자유계약선수(FA) 양의지만은 꼭 잡아달라고 요청한 이유다. 7일 서울 잠실구장에서 열린 2023 프로야구 한화 이글스와 경기는 양의지의 진가를 제대로 알...,https://www.yna.co.kr/view/AKR20230607170300007?input=1195m
929,19시간 전,"한국타이어, 8월까지 전기차 전용 타이어 '아이온 에보' 특별 혜택",뉴시스,특히 이번 프로모션에 참여한 고객은 한국타이어 전기차 전용 겨울용 제품 '아이온 아이셉트(iON i*cept)' 재구매 혜택도 받을 수 있다. 행사 제품 구매 고객 전원에 발급되는 ‘아이온 아이셉트 3+1 쿠폰’을 활용하면...,http://www.newsis.com/view/?id=NISX20230607_0002330119&cID=10807&pID=10800
930,18시간 전,[제약업계 소식] 6월 7일,의사신문,"전시명 '여름생색'은 '여름 생색은 부채요, 겨울 생색은 달력이라(鄕中生色 夏扇冬曆)'는 속담에서 유래했다. 전시를 총괄 기획한 동화약품 윤현경 상무는 ""작가들의 개성과 재치로 새롭게 탄생한 부채 작품들을...",http://www.doctorstimes.com/news/articleView.html?idxno=223068
931,18시간 전,"2년째 바람펴놓고 ""업소여성이니 난 고객이다"" 주장하는 남편",파이낸셜뉴스언론사 선정,"그는 ""남편의 소득 수준이라면 미국으로 보내는 돈이 부담될 정도는 아니었고 집 담보 대출도 없었기 때문에 따로 큰 돈 들일 일도 없어서 왠지 이상했다""며 ""작년 겨울, 아이들의 방학을 맞아 귀국했는데 남편은 오랜만에...",http://www.fnnews.com/news/202306071109479992
932,1시간 전,[공연소식] 지휘자 금난새와 함께하는 모닝콘서트,연합뉴스,"이번 공연은 멘델스존의 '현악 4중주 6번 바단조 중 1악장', 비발디의 '사계 중 겨울', 베토벤의 '현악 4중주 9번 다장조 중 4악장'을 금난새의 해설과 함께 들려준다. 연주는 지난해 미국 피시오프 체임버 콩쿠르에서...",https://www.yna.co.kr/view/AKR20230607147400005?input=1195m
933,1일 전,"2PM 우영, 日 부도칸 공연 대성황..준케이 깜짝 방문",스타뉴스,"5년 전 겨울 같은 장소에서 ""꼭 다시 돌아오겠다""고 약속하며 부른 '아마노가와~GALAXY~'(은하수~GALAXY~) 멜로디가 울려 퍼지자 곳곳에서 감동의 탄성이 터져 나왔다. 우영은 곡 제목처럼 아름답게 반짝이는...",https://www.starnewskorea.com/stview.php?no=2023060708020827967
934,39분 전,"이디야커피, 생과일주스 3종 출시 2주 만 30만 잔 돌파",스타뉴스,여름철 갈증해소에 좋은 제철 수박과 토마토를 활용하는 것은 물론 지난 겨울에는 논산 딸기를 활용한 다양한 시즌 메뉴를 선보이고 있다. 또한 유통 활성화를 통한 지역 농가와의 상생 전략을 이어나가고 있다....,https://www.starnewskorea.com/stview.php?no=2023060808322478096
935,1일 전,'천상의 화원' 태백 금대봉 7월까지 친환경 야생화 트레킹,뉴시스,"이상호 태백시장은 ""시의 사계절 콘텐츠로 봄은 야생화, 여름은 은하수, 가을·겨울은 자작나무와 태백산, 함백산의 설경을 집중 브랜딩해 새롭고 매력적인 도시이미지를 만들겠다""고 말했다.",http://www.newsis.com/view/?id=NISX20230607_0002329477&cID=10805&pID=10800
936,22시간 전,"마음의 짐 덜어낸 NC 이재학 ""다시 일어서고 싶었다""",연합뉴스,"FA 한파 시달렸던 이재학, 멘털 회복하고 부활 최근 3경기 평균자책점 1.00…""포기하기엔 아직 어려"" NC 다이노스의 프랜차이즈 투수 이재학(32)은 지난 겨울 매서운 한파에 시달렸다. 자유계약선수(FA) 자격을 얻은 이재학은...",https://www.yna.co.kr/view/AKR20230607068400007?input=1195m
937,11시간 전,"'자연주의 피아니스트 거장' 조지 윈스턴, 암투병 끝 별세..향년 73세",스타뉴스,조지 윈스턴은 1980년대 초 '가을'(Autumn) '봄으로 가는 겨울'(Winter Into Spring) 그리고 '12월'(December)이라는 트리오 음반으로 명성을 얻었다. 조지 윈스턴은 1998년 내한 해 당시 IMF로 실직한 한국 국민들을 위해 공연...,https://www.starnewskorea.com/stview.php?no=2023060721352416518
938,21시간 전,"폭스바겐, ID.버즈 롱휠베이스 세계 최초 공개",데일리한국,"여기에 히트 펌프를 추가해 겨울철 효율도 높였다. 신형 전기모터는 최고출력 210㎾(약 286마력), 안전 최고속도 160㎞/h 등의 성능을 갖췄다(유럽사양 최고출력 150㎾, 최고속도 145㎞/h). 2024년에는 고성능 사륜구동 ID....",https://daily.hankooki.com/news/articleView.html?idxno=964926
939,15시간 전,MZ세대 홀린 '연남동 누나'의 정체…술판 바꾸는 '술타트업' [긱스],한국경제언론사 선정,"이공이공은 앞으로 봄, 여름, 가을(탈춤축제용), 겨울 맥주를 모두 개발할 계획이다. 울릉도에서만 맛볼 수 있는 ‘로컬 맥주’도 있다. 울릉브루어리를 세운 정성훈 대표는 서울에서 거주하다 할머니가 살고 계신...",https://www.hankyung.com/economy/article/2023060748891
940,12시간 전,"‘비밀의 여자’ 최윤영, 이채영에 정체 밝혔다 “내가 신고은”[종합]",스포츠경향,"이날 오세린(최윤영)과 서태양(이선호)이 서로의 마음을 다시 확인하는 사이 정겨울(신고은)이 눈을 떴다.... 간호사의 연락을 받고 병원으로 온 윤길자(방은희), 윤말자(윤지숙) 앞에는 다시 눈을 감은 정겨울이 있었다....",http://sports.khan.co.kr/news/sk_index.html?art_id=202306072028003&sec_id=540201&pt=nv
941,8시간 전,"""생활비 줄이겠다던 기러기 남편, 업소女와 2년째 동거 중""",서울경제언론사 선정,"A씨는 “작년 겨울, 아이들의 방학을 맞아 귀국했는데 남편은 반가워하는 기색이 없더라”고 호소했다. 이어 그는 “어느 날 밤, 우연히 잠든 남편의 휴대폰을 보고 경악을 금치 못했다”며 “남편은 그동안 한 여성과...",https://www.sedaily.com/NewsView/29QRWE5SZU
942,1일 전,"내가 바로 고려시대 도넛, ‘개성주악’이오~",조선일보언론사 선정,"‘홍해삼’을, 겨울엔 불린 찹쌀을 떡메로 쳐 배피떡 등을 해먹었다”고 했다. 그는 “한국 전통 음식 대부분은 조선 시대 식문화에 근간을 두고 있는데, 조선의 식문화란 결국 고려 시대 개성의 문화가 한양으로 이어진...",https://www.chosun.com/culture-life/culture_general/2023/06/07/NY7ZQ2DVTZBADK6VINURDBBSMA/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
943,10시간 전,"상추, 마음의 불을 끄다… 진정 효과 어디서 오길래",헬스조선언론사 선정,"빛의 양과 주기에 민감하니 봄 여름 가을 겨울 사계절에도 예민하다. 생체 리듬의 기본은 언제 깨어있고, 언제 자느냐는 것이다. 멜라토닌은 사람의 생체 리듬을 좌우한다. 신비하기론 락투카리움도 뒤질 게 없다. 상추의...",https://health.chosun.com/site/data/html_dir/2023/06/07/2023060701949.html
944,19시간 전,텍사스 ‘통 큰 베팅’ 실패? 2400억원 디그롬 시즌아웃,국민일보,지난겨울 1억 8500만달러의 거액을 들여 영입한 우완 투수 제이컵 디그롬이 팔꿈치 부상으로 시즌 아웃... 그럼에도 텍사스는 지난겨울 이적시장에서 자유계약선수(FA) 신분의 디그롬에게 5년 1억 8500만 달러라는 대형...,https://news.kmib.co.kr/article/view.asp?arcid=0018338192&code=61161111&cp=nv
945,17시간 전,"""가치있는 영화제 될 것""… BIFAN, 27번째 축제 팡파르 [종합]",이데일리,"또한 한국영상자료원과 공동으로 두 편의 한국영화아카데미 단편 출연작인 ‘수증기’(1988)와 ‘겨울의 길목’(1989)을 디지털 복원해 최초로 공개하고, 최민식 배우의 지난 여정을 집대성한 기념 책자 발간, 전시회...",http://starin.edaily.co.kr/news/newspath.asp?newsid=01279206635639424
946,23시간 전,"박지선 교수 ""현재 임신 8개월차…남편과 더 가까워졌다""",뉴스1,"그는 ""놀이공원에서 남편한테 지나가는 말로 '옥수수 맛있겠다'고 했는데, 내가 화장실 다녀온 사이에 그걸 사놓고 기다리고 있더라""며 ""겨울이었는데 쑥스러워하며 간식을 사 들고 서 있던 모습이 잊히지 않는다, 지금도...",https://www.news1.kr/articles/5069319
947,10시간 전,"황의조 ""어느덧 서울서 2경기 남아…거취는 아직 잘 몰라""",연합뉴스,황의조는 이번 겨울 일본 전지훈련을 앞두고 서울에 '6개월 단기 임대' 방식으로 합류하며 6년 만에 K리그 무대로 돌아왔다. 올 하반기부터 원소속 팀으로 돌아가 유럽 무대에 도전하고 싶다는 의지가 엿보이는 선택이다....,https://www.yna.co.kr/view/AKR20230607170200007?input=1195m
948,18시간 전,"인천서구, 사계절썰매장 대체 시설 도입 검토",파이낸셜뉴스,"인천 서구는 지난 1997년 개장해 여름에 물썰매장을, 겨울에 눈썰매장을 운영했던 ‘사계절 썰매장’에 대한 대체 시설 도입을 검토하기 위한 용역 중간보고회를 5일 개최했다고 7일 밝혔다. 앞서 서구는 썰매장에 대한...",http://www.fnnews.com/news/202306071426281732
949,1일 전,"'없어도 준우승' 호날두, 큰일 났다...1위 우승팀에 친구 벤제마 합류",OSEN,사우디아라비아는 지난 겨울부터 유럽 빅리그 선수들 영입에 나섰다. 첫 번째 주인공은 호날두였다. 맨체스터 유나이티드서 쫓겨난 호날두에게 사우디아리바아는 막대한 자본을 앞세워 영입을 펼쳤다. 결국 호날두는...,http://www.osen.co.kr/article/G1112119500
950,12시간 전,“난 닥터 둠 아닌 ‘현실주의자’…직면한 위협 외면하면 추악한 미래”[경향...,경향신문언론사 선정,"전쟁이 일어난다면 세계 경제 파탄뿐 아니라 지구 파괴, 핵전쟁, 핵겨울과 같은 결과로 이어지기 때문에 실제 일어나지는 않을 것이라 믿는다. 싸움은 언제나 있을 수 있다. 그러나 그 싸움에서 승자는 없을 것이다.”...",https://www.khan.co.kr/national/national-general/article/202306072106005
951,22시간 전,"여수시, 청년인턴 대학생 고집하다 ""학력 차별"" 시정 권고",노컷뉴스,여수시는 여름과 겨울 각각 청년행정인턴을 모집하면서 지원 자격을 대학 재학 또는 휴학 중인 학생으로 제한하여 대학생이 아닌 청년을 차별했다. 청년들에게 진로 탐색의 기회를 넓혀주고 행정을 이해할 기회를 준다는...,https://www.nocutnews.co.kr/news/5955091
952,15시간 전,"지드래곤도 떠난 YG, 빅뱅 ‘마지막 인사’는 아니겠죠? [SS뮤직]",스포츠서울,"빅뱅 대성, 지드래곤, 태양(왼쪽부터) 출처 | 지드래곤 채널 빅뱅과 함께해서 찬란했던 ‘봄여름가을겨울’... 지난해 4월, 무려 4년만에 발매한 신곡 ‘봄여름가을겨울’로 빅뱅은 방송활동 없이도 국내 최대 음원 사이트...",https://www.sportsseoul.com/news/read/1318752?ref=naver
953,23시간 전,"""세계독자와 함께 도약한다""…K-북 비전 선포",뉴스1,"북튜버 김겨울(겨울서점 채널 운영자)이 진행을 맡고, 안데르센상 수상에 빛나는 그림책의 거장 이수지를 비롯해 소설가 장강명, 시인 안희연, 편집장 겸 작가 엄지혜, 만화가 겸 국어학자 김슬옹 등 유명작가들이...",https://www.news1.kr/articles/5069135
954,18시간 전,"우크라, 댐 붕괴로 '대반격' 지연…체르노빌 이후 최악 환경 재난 우려도",뉴스1,우크라이나군은 당초 겨울이 지나고 진흙탕으로 변했던 땅이 굳기를 기다리며 반격을 벼르고 있었는데 댐 폭파로 땅이 침수하면서 진격이 사실상 불가능해졌다. 국제전략연구소(IISS) 벤 배리 선임연구원은 로이터에...,https://www.news1.kr/articles/5069718
